,word,Median_Frequency,Tau
17618,signboard,0.16903802783946942,0.5274815767458986
17619,apf,0.1647628494273925,0.5143417692560065
17620,bioshock,0.25449561722707725,0.7907281041245536
17621,reconquista,0.22479548505372732,0.6993248189217709
17622,esc,0.20986448593481244,0.6533856003419042
17623,widget,0.26443124684005226,0.8215065889461174
17624,mechanis,0.26079354539952826,0.8103026198518566
17625,csa,0.2308218340201265,0.7180641534439881
17626,underr,0.24343086160244665,0.7569384725728837
17627,extraterritori,0.21773510343474045,0.6777675437200597
17628,payer,0.2871588992855696,0.8917415864937728
17629,prelat,0.3034734904130153,0.9420749977795098
17630,undergar,0.2359690065495258,0.7341336002787258
17631,quaternari,0.2735088213907617,0.8498640216261972
17632,blush,0.2338446725058776,0.7276323785552978
17633,shipboard,0.2487600751327632,0.7736105029814528
17634,madmen,0.17749174908356813,0.5539908592731166
17635,ducal,0.2513165207086753,0.7815618196962104
17636,pyrene,0.25311186103550765,0.7871378955855227
17637,diurnal,0.2580558612887889,0.8023839304950755
17638,mojav,0.2546700653047883,0.7919515056171985
17639,dahlia,0.2507708053288866,0.7799643937084394
17640,île,0.25440514310987417,0.7911822576308606
17641,einstein,0.2933440674794252,0.911286958876255
17642,gentil,0.280362173868518,0.8712736574129046
17643,cyril,0.21115860257483865,0.6579226242490697
17644,groundhog,0.2141050082185304,0.6670691503130343
17645,stoni,0.2550873058750505,0.7936022631531946
17646,pussi,0.255139165556887,0.7937642228851158
17647,paladin,0.22054831248987194,0.6871106646994352
17648,rushmor,0.18580607080519806,0.5799665721794477
17649,unscript,0.22341648506475198,0.6959996058308621
17650,cinéma,0.22367757237247896,0.6968650975411348
17651,secularist,0.2529541180420113,0.7871703499556554
17652,subcategori,0.2732354073905936,0.8498414331270466
17653,puff,0.2812664128820711,0.8746220297532057
17654,endo,0.1838435071796306,0.5740781448321188
17655,hooligan,0.2771593050071173,0.862069845119557
17656,serotonin,0.2820939784512494,0.877312537304393
17657,gaston,0.15063810806705047,0.4717828512436249
17658,obstetr,0.2895149735532841,0.9003582948927134
17659,seafloor,0.2687349654827941,0.8362931046197666
17660,shellfish,0.292215726210901,0.908766842961059
17661,fatalist,0.19867366460532945,0.6200931012829273
17662,trombon,0.3054401726141922,0.9496450158472334
17663,sutur,0.2616780733489351,0.8145812623856487
17664,libri,0.2224745134241908,0.6936582994491941
17665,cou,0.2630311486861219,0.8188460151453482
17666,gout,0.2496251859066337,0.7775562383714231
17667,fractal,0.3064581997410626,0.953025242004338
17668,misappli,0.17933427733893326,0.5606296417555183
17669,cranial,0.2679066968696845,0.8340895923439906
17670,brunt,0.2487028337006633,0.7748057548512988
17671,blower,0.2827597662691712,0.879959769466402
17672,shunt,0.2878249432951693,0.8957779114937702
17673,shōgun,0.23959134985735364,0.7468327031369301
17674,capuchin,0.222833396984625,0.6950992528852348
17675,snub,0.2799899624941714,0.8716940474057577
17676,romney,0.1912152704728229,0.5975277964514062
17677,bmp,0.22283865165320527,0.6952213622679232
17678,recurs,0.3090796588047792,0.9616249862627522
17679,degen,0.256670638391206,0.7998133906142407
17680,addresse,0.24908515709247425,0.7764264409324885
17681,heirloom,0.26017381083030466,0.8107081262627623
17682,cy,0.25177901353527266,0.784839334430415
17683,monterey,0.2490353304221137,0.7764698250802338
17684,sion,0.19432366703445547,0.6074558010467297
17685,cosponsor,0.2451244951720716,0.7644516407830588
17686,torrenti,0.2318357009752769,0.7234016933191814
17687,chili,0.30836694104656603,0.9599584828278868
17688,doug,0.19372172721914427,0.6057027815248849
17689,zeppelin,0.2887262790022883,0.8993653326969097
17690,moro,0.2406035376113219,0.7506437599281871
17691,portsmouth,0.2046855761479751,0.6396319280161208
17692,overh,0.2888551168269167,0.8998125207789526
17693,kramer,0.15912543190409867,0.498834095909854
17694,heathen,0.27642774896831857,0.8614356794598371
17695,foss,0.20752154278987256,0.6484817015811288
17696,materia,0.2285490129694351,0.7135370156957753
17697,dopamin,0.2849336285916835,0.8879313754120641
17698,maher,0.1673043521764943,0.5243117171854389
17699,kurt,0.1984416627582017,0.6206232383968361
17700,geotherm,0.3092324070935197,0.9633074367450594
17701,handrail,0.2107875429799152,0.6588714285688897
17702,inaud,0.20795587221407275,0.6501173339291888
17703,fg,0.20573272151988908,0.6433065596791522
17704,bulkhead,0.2572710042244967,0.8027159374336214
17705,hz,0.26385082515700065,0.8230710316242372
17706,occident,0.2330646347842955,0.7279979095703908
17707,gleefulli,0.20317691644837266,0.6355445800683908
17708,pewter,0.22856838489329045,0.7141037452548953
17709,woollen,0.24381310153575786,0.7612882428087797
17710,lexicograph,0.27455076097878395,0.8564271643331975
17711,creas,0.2797232007212529,0.8724693578705573
17712,airmail,0.22650157736972,0.7078160371713108
17713,junki,0.25673766874425696,0.8013982706474619
17714,galleon,0.2521796488447734,0.7873652218479467
17715,ess,0.2411269066312155,0.7532292844186383
17716,manifestli,0.2322031628073877,0.7256426186740929
17717,saltwat,0.2771361888115508,0.864869264196533
17718,slippag,0.2053719369980884,0.6427521243410039
17719,evolutionarili,0.2375689224810742,0.7424268204052545
17720,extrovert,0.2357592470755849,0.7369148416340012
17721,outpati,0.2904299584457569,0.9061781303777372
17722,soir,0.21695237927754066,0.6787069365020276
17723,ner,0.2095792947936348,0.6560006922345065
17724,playth,0.18627952523302804,0.5838815490709489
17725,midden,0.2405979684198113,0.7520889051830887
17726,craftspeopl,0.19351746845415307,0.6063163378688142
17727,freakish,0.15378579288157934,0.4833095169212521
17728,chaff,0.22668774306926945,0.7090749490086714
17729,sassanid,0.24729748681708386,0.7729867702203123
17730,bst,0.1486366175589855,0.4674324409098641
17731,qc,0.2559701562736283,0.7999323732598219
17732,cheyenn,0.2515662437922068,0.7862943477127958
17733,popcorn,0.2789347817376313,0.8710722386313512
17734,godavari,0.2311753930965004,0.7231388746578326
17735,cadenc,0.2884857216729629,0.9006924325630794
17736,kbit,0.25836520514824524,0.8073973497416879
17737,nee,0.19881354245715144,0.6229288103458217
17738,virtuoso,0.29728882552647284,0.9280071069061052
17739,garlic,0.30822267130242753,0.9619641178908228
17740,bollywood,0.2610449738351034,0.815989410984011
17741,roost,0.2651467884223703,0.8287153038037813
17742,año,0.21802993934843465,0.6827190911480842
17743,gondola,0.2566009887987999,0.8022597949533735
17744,genealogist,0.24937994398274746,0.7799122933004031
17745,fret,0.2938595308242764,0.918097773811144
17746,brownfield,0.2264489896932272,0.7091184765630308
17747,mbe,0.14960316892517067,0.4709557744896466
17748,belgrad,0.2322400170182225,0.7272743991926757
17749,soot,0.2841013442720076,0.8881008681886116
17750,arl,0.1659885858180472,0.521929703930196
17751,cabbag,0.3025191113275997,0.9454139983635764
17752,greenish,0.2694251838923325,0.8428075470933887
17753,dishwash,0.2619893871204694,0.8197559439178463
17754,apiec,0.2680313798232463,0.8385871252763407
17755,ellison,0.15477144453962174,0.4872507950527252
17756,aural,0.2575330555661593,0.8060399116220186
17757,neonat,0.2911429168676022,0.910322686258742
17758,deg,0.2306311517842073,0.7226169640055865
17759,parasol,0.21603779504536905,0.6773631833394679
17760,ect,0.27316032107898536,0.8545822551327042
17761,buzzword,0.2033770868845476,0.6380905147133619
17762,esqu,0.2695625918740299,0.8434448853532744
17763,esl,0.24402887370906426,0.7642611206872456
17764,preprint,0.22426358292340165,0.7029564893313208
17765,saya,0.16758043040282167,0.5271605773920861
17766,maa,0.2627487994728698,0.8225735399790227
17767,subcontract,0.2396008898036027,0.7507903307305946
17768,asund,0.1747232002880047,0.549430933050752
17769,aggriev,0.2308927730667024,0.7238491306703253
17770,thoroughfar,0.2764624142728888,0.8654355502759523
17771,stoog,0.2435036446184757,0.7632409818616968
17772,titil,0.19017196915103152,0.5976501990262687
17773,necropoli,0.25601757232677025,0.8021493560634866
17774,overcast,0.21491281823516795,0.6745217144091067
17775,bom,0.2276087665699198,0.7139468450398672
17776,mcdonald,0.2226150189577588,0.6984608045012605
17777,thumbnail,0.22693914451425234,0.7119175726435377
17778,collagen,0.2761945467395237,0.8649109002612673
17779,disharmoni,0.1966261275349649,0.6178271217363336
17780,libyan,0.23137114580250084,0.7257976490003639
17781,freddi,0.2396775593229915,0.7516084124001478
17782,aero,0.2739833186994999,0.8581687834038009
17783,incompar,0.24345081959974504,0.7633743490618534
17784,bridegroom,0.23996929243574536,0.7525724532231253
17785,parabol,0.27841456053906066,0.8719926001512339
17786,postmortem,0.23159404254343485,0.7265628018737141
17787,workbook,0.2194027827726065,0.6888474839727204
17788,loch,0.2813964828533708,0.8815605445151526
17789,messian,0.27850705400335074,0.872591770883876
17790,liberté,0.2171075228818905,0.6818081026104972
17791,synapt,0.2712199057192327,0.8499611549324522
17792,cudgel,0.17006850072907587,0.5356935048299869
17793,ndc,0.15409177887100722,0.48613944309012
17794,premièr,0.2692930939116204,0.8442159913932665
17795,holstein,0.25882017598681395,0.8117002662036993
17796,drab,0.25726707952170325,0.8068984286342922
17797,gestalt,0.2786151725383705,0.8732655821308639
17798,naught,0.1894946321275075,0.5962370617155544
17799,ruf,0.1986037127887924,0.6245974248463171
17800,almond,0.3003828039581602,0.9410073560134892
17801,segregationist,0.2334247598496461,0.7329670600060524
17802,calico,0.21853142244621407,0.6866785748771729
17803,deferenti,0.1930836004369807,0.6075565024713978
17804,viaduct,0.2585022210987138,0.810990053660463
17805,algal,0.2504028161366685,0.7858883056510695
17806,dol,0.1734891823351703,0.5467432582682669
17807,luz,0.22531197760055466,0.7079420858613259
17808,corbel,0.21498859123793654,0.6758763062456771
17809,württemberg,0.2058121336176275,0.6473373887549331
17810,archdioces,0.3005134059465202,0.9419768533638812
17811,shabbat,0.2882525502723523,0.9039002758429008
17812,mack,0.23627758640257124,0.7422267710142998
17813,bulbou,0.2502602979435522,0.7857526888607009
17814,snitch,0.1976485529350519,0.6221015593278756
17815,simil,0.22332812461901488,0.7019999701063182
17816,oncolog,0.2799443054981363,0.8781914522195936
17817,thrash,0.28768467798494524,0.9023045426313864
17818,inlin,0.2895552770038381,0.9082489349247406
17819,frisk,0.21171099691709472,0.6660589751430942
17820,quai,0.17442947941558273,0.5500710117672328
17821,mulberri,0.2566877256985629,0.8061045640707499
17822,mach,0.2756151908779052,0.8650308784242743
17823,gaza,0.2478846096087353,0.7787553939826432
17824,unpolish,0.18279504558258464,0.5761914711687073
17825,letterbox,0.20312468534562667,0.6394747151165492
17826,airplay,0.3066286011423386,0.9618426608813662
17827,wail,0.2574411455719597,0.8087242087684908
17828,riff,0.30528730483279753,0.9576808967558668
17829,amour,0.27201755239962955,0.8541281948972727
17830,boarder,0.26884002387733386,0.844235608220485
17831,jeu,0.19393512799687607,0.6110445924426442
17832,timbr,0.28871491807487537,0.9061312628143584
17833,quizz,0.2555604225177033,0.8032272441278057
17834,fea,0.1746431192192096,0.5512239146321697
17835,bmi,0.2546424294690789,0.8004181654068253
17836,geoloc,0.22109874607417426,0.695953866163985
17837,tempestu,0.18983006397952573,0.5985678732994146
17838,grocer,0.27505982964347897,0.8640724598326638
17839,embryolog,0.2461397683087697,0.7739908931312593
17840,malo,0.17356696016998685,0.5479345575324628
17841,bleue,0.1637812763000157,0.5174554681165854
17842,sandbag,0.2318321479155402,0.7294450593118011
17843,typesett,0.2060148686667801,0.6490503260579236
17844,runtim,0.2770655114482229,0.8704006985214428
17845,autocraci,0.2646878217096977,0.8318760483796038
17846,emp,0.25541536326105085,0.8029896221930142
17847,liveli,0.20053187646354176,0.6320110742097942
17848,amateurish,0.22348250225167576,0.7035124483340225
17849,hou,0.19849461795971024,0.6257220369337949
17850,unbecom,0.1918622022529506,0.605074260916958
17851,decoupl,0.25360316326642085,0.7974809127604142
17852,bicyclist,0.22389182727562285,0.7049049418967719
17853,looni,0.18351209832969928,0.5791326411404754
17854,albion,0.2219635372382284,0.6990073094099485
17855,abitur,0.2248586362052553,0.7080678234605418
17856,deemphas,0.16579363024742474,0.5239957669745522
17857,kh,0.2653382646002276,0.8343122503914892
17858,singleton,0.2850686533597956,0.8958206992158012
17859,hist,0.24986511685626825,0.7860966310983936
17860,masqu,0.2684578298664787,0.8441096437402216
17861,esport,0.2837449225654449,0.8918665845497855
17862,woolli,0.2430286651404453,0.7649865173737329
17863,riparian,0.269222364604744,0.8466726862394262
17864,aix,0.2077113223137753,0.6549021749338427
17865,fibrou,0.259811023494406,0.8174499250883671
17866,jude,0.2353979653323246,0.741330626296692
17867,γ,0.3021088231631436,0.9493830772948664
17868,leed,0.2373566699455801,0.7475003678061967
17869,sussex,0.2433177453025185,0.7661292761586057
17870,barrett,0.2077095160847168,0.6551610979272005
17871,timor,0.2347984354227453,0.7396586179303559
17872,vivendi,0.1692723329777972,0.5353072739087879
17873,jesú,0.17620844713143713,0.5570405816003066
17874,webinar,0.21737911914761987,0.6854963185181451
17875,mtv,0.29500816573299593,0.9277935885589292
17876,reformat,0.23220002132632425,0.7318510068921087
17877,islet,0.2966035550193442,0.9328466475216444
17878,torchlight,0.1623642294797627,0.5140438267278971
17879,insens,0.18593217737210346,0.587626932084084
17880,springfield,0.21878322706232167,0.6901604491581728
17881,dolor,0.20033147769345128,0.6325813196083782
17882,sentri,0.27186771078142696,0.855891709823003
17883,hoe,0.2579116512402685,0.812341893511771
17884,postmark,0.21343770667368944,0.673629170019878
17885,blazon,0.2529220503471349,0.7968906964386522
17886,jeopardis,0.21441415305826594,0.6766873689482309
17887,surplus,0.25816165218682785,0.8133039335079416
17888,softbal,0.2875572645342215,0.9051363729472522
17889,punic,0.2618737484989908,0.8249879041099549
17890,uncommit,0.1647256866118636,0.5217027929226852
17891,consortia,0.22312918797002035,0.7040957704513234
17892,hazi,0.229773156332585,0.7249089900288815
17893,summertim,0.26864895705724234,0.8463827461405161
17894,alveolar,0.2735688557286305,0.8617736649705792
17895,florin,0.2316861664785805,0.7310080951214466
17896,microblog,0.2093541267697493,0.6612741722007315
17897,midfield,0.2751303140731588,0.8667453389720146
17898,orthogon,0.3098618476724113,0.9752721723020804
17899,pell,0.15939464646195045,0.5052694841697848
17900,constructiv,0.265358144145725,0.8363256398422718
17901,galleria,0.14457190923918015,0.4590062764512529
17902,understat,0.19125988911969333,0.604987086695817
17903,infirmari,0.2683442013766232,0.8459644022205218
17904,gratuiti,0.18757382652272853,0.5935674860992373
17905,penalis,0.24032519329368598,0.7585958592227735
17906,fecund,0.2374587695259485,0.7496476949991198
17907,admonit,0.2452446719122908,0.7740668845596642
17908,proselyt,0.28335246105645706,0.8932333189600167
17909,nightfal,0.26893192378090724,0.8481517725049359
17910,tundra,0.2750849288423741,0.8674073772008217
17911,banjo,0.2953613450963131,0.9308437418479198
17912,moldavia,0.20298830042287352,0.6420733669603044
